,vessel_type,vessel_group,#subtracks,mean_length,median_length,start_time,end_time
367164240,31.0,Towing,24,50.25,1.0,2022-01-01 00:01:07,2022-01-01 23:59:07
367164650,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:01:10,2022-01-01 23:59:11
367165430,31.0,Towing,295,4.2983050847457624,1.0,2022-01-01 00:00:01,2022-01-01 23:59:00
367165450,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:05,2022-01-01 23:59:44
367165980,31.0,Towing,391,2.6189258312020463,1.0,2022-01-01 00:01:05,2022-01-01 23:59:24
367166430,31.0,Towing,1,1224.0,1224.0,2022-01-01 00:00:00,2022-01-01 23:59:10
367168190,60.0,Passenger,1,1207.0,1207.0,2022-01-01 00:00:54,2022-01-01 23:59:46
367169000,57.0,Other,1,1052.0,1052.0,2022-01-01 00:44:55,2022-01-01 23:59:15
367169560,60.0,Passenger,1,1180.0,1180.0,2022-01-01 00:00:02,2022-01-01 23:59:32
367169710,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:10,2022-01-01 23:58:49
367170860,30.0,Fishing,1,1312.0,1312.0,2022-01-01 00:00:05,2022-01-01 23:59:06
367170990,31.0,Towing,1,1208.0,1208.0,2022-01-01 00:01:06,2022-01-01 23:59:36
367171010,31.0,Towing,4,304.0,249.5,2022-01-01 00:00:02,2022-01-01 23:59:03
367171050,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:01:07,2022-01-01 23:59:47
367171930,31.0,Towing,2,574.5,574.5,2022-01-01 00:01:08,2022-01-01 23:59:07
367173280,31.0,Towing,1,1064.0,1064.0,2022-01-01 00:00:54,2022-01-01 23:59:34
367174060,60.0,Passenger,1,1238.0,1238.0,2022-01-01 00:00:00,2022-01-01 23:59:39
367174670,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:52,2022-01-01 23:59:03
367177370,31.0,Towing,1,1246.0,1246.0,2022-01-01 00:00:07,2022-01-01 23:59:17
367177840,31.0,Towing,19,65.52631578947368,1.0,2022-01-01 00:00:27,2022-01-01 23:59:18
367179790,60.0,Passenger,427,2.920374707259953,1.0,2022-01-01 00:01:07,2022-01-01 23:59:15
367179990,31.0,Towing,21,59.95238095238095,1.0,2022-01-01 00:00:01,2022-01-01 23:59:21
367180890,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:05,2022-01-01 23:59:05
367181980,30.0,Fishing,1,1224.0,1224.0,2022-01-01 00:00:04,2022-01-01 23:59:55
367182120,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:01,2022-01-01 23:59:02
367182730,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:59,2022-01-01 23:59:48
367183020,31.0,Towing,45,27.08888888888889,1.0,2022-01-01 00:01:05,2022-01-01 23:58:55
367183240,30.0,Fishing,1,1235.0,1235.0,2022-01-01 00:00:06,2022-01-01 23:59:35
367183360,31.0,Towing,2,651.0,651.0,2022-01-01 00:00:08,2022-01-01 23:59:11
367184660,31.0,Towing,1,1189.0,1189.0,2022-01-01 00:01:05,2022-01-01 23:58:56
367185050,30.0,Fishing,1,1212.0,1212.0,2022-01-01 00:00:01,2022-01-01 23:59:43
367185680,31.0,Towing,1,1236.0,1236.0,2022-01-01 00:00:02,2022-01-01 23:59:13
367185880,60.0,Passenger,1,1243.0,1243.0,2022-01-01 00:00:09,2022-01-01 23:59:09
367186370,31.0,Towing,1,1245.0,1245.0,2022-01-01 00:00:00,2022-01-01 23:59:15
367186380,31.0,Towing,1,1240.0,1240.0,2022-01-01 00:00:00,2022-01-01 23:58:59
367186410,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:03,2022-01-01 23:59:33
367189030,33.0,Other,1,1217.0,1217.0,2022-01-01 00:01:15,2022-01-01 23:59:54
367189510,31.0,Towing,1,1222.0,1222.0,2022-01-01 00:01:11,2022-01-01 23:59:21
367189580,31.0,Towing,37,32.62162162162162,1.0,2022-01-01 00:01:08,2022-01-01 23:59:22
367189840,37.0,Other,1,1245.0,1245.0,2022-01-01 00:00:01,2022-01-01 23:59:11
367189940,31.0,Towing,1,1235.0,1235.0,2022-01-01 00:00:01,2022-01-01 23:59:21
367190630,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:00:02,2022-01-01 23:58:52
367191190,31.0,Towing,1,1252.0,1252.0,2022-01-01 00:00:02,2022-01-01 23:58:53
367192710,60.0,Passenger,135,9.177777777777777,1.0,2022-01-01 00:00:00,2022-01-01 23:59:24
367193790,31.0,Towing,1,1155.0,1155.0,2022-01-01 00:00:54,2022-01-01 23:59:03
367198950,31.0,Towing,1,1258.0,1258.0,2022-01-01 00:00:00,2022-01-01 23:58:59
367199860,31.0,Towing,1,1238.0,1238.0,2022-01-01 00:00:08,2022-01-01 23:59:50
367240000,10.0,Unknown,1,1244.0,1244.0,2022-01-01 00:00:05,2022-01-01 23:59:46
367299170,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:05,2022-01-01 23:59:16
367299580,0.0,Unknown,197,6.055837563451776,1.0,2022-01-01 00:00:00,2022-01-01 23:59:36
367300080,60.0,Passenger,1,1208.0,1208.0,2022-01-01 00:01:06,2022-01-01 23:59:46
367300350,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:00:58,2022-01-01 23:59:18
367300590,31.0,Towing,45,26.31111111111111,1.0,2022-01-01 00:00:00,2022-01-01 23:59:47
367301010,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:00:50,2022-01-01 23:59:20
367301310,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:01,2022-01-01 23:59:00
367301450,31.0,Towing,1,1264.0,1264.0,2022-01-01 00:00:06,2022-01-01 23:59:35
367301480,31.0,Towing,92,13.532608695652174,1.0,2022-01-01 00:00:03,2022-01-01 23:59:22
367302370,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:00:02,2022-01-01 23:59:35
367303080,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:02,2022-01-01 23:59:51
367303720,90.0,Other,1,1012.0,1012.0,2022-01-01 00:04:49,2022-01-01 23:59:37
367305040,60.0,Passenger,164,7.628048780487805,1.0,2022-01-01 00:00:05,2022-01-01 23:59:10
367305420,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:01:06,2022-01-01 23:59:45
367305920,31.0,Towing,12,105.41666666666667,1.0,2022-01-01 00:00:09,2022-01-01 23:58:58
367306390,30.0,Fishing,1,1140.0,1140.0,2022-01-01 00:00:08,2022-01-01 23:59:09
367306520,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:50,2022-01-01 23:59:51
367306860,31.0,Towing,20,60.25,1.0,2022-01-01 00:00:54,2022-01-01 23:59:45
367306920,31.0,Towing,4,298.0,133.5,2022-01-01 00:00:00,2022-01-01 23:59:19
367306940,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:05,2022-01-01 23:58:53
367307850,31.0,Towing,4,300.5,368.0,2022-01-01 00:00:09,2022-01-01 23:59:48
367308510,90.0,Other,1,1172.0,1172.0,2022-01-01 00:00:02,2022-01-01 23:59:41
367308970,31.0,Towing,1,1184.0,1184.0,2022-01-01 00:01:04,2022-01-01 23:59:33
367309210,60.0,Passenger,1,1213.0,1213.0,2022-01-01 00:00:02,2022-01-01 23:59:22
367309330,31.0,Towing,1,1247.0,1247.0,2022-01-01 00:00:05,2022-01-01 23:59:26
367309740,99.0,Other,1,1205.0,1205.0,2022-01-01 00:00:58,2022-01-01 23:59:42
367310140,90.0,Other,1,1199.0,1199.0,2022-01-01 00:00:58,2022-01-01 23:59:58
367310330,60.0,Passenger,1,1224.0,1224.0,2022-01-01 00:00:53,2022-01-01 23:59:44
367310510,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:04,2022-01-01 23:59:24
367311490,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:58,2022-01-01 23:58:57
367311850,60.0,Passenger,1,1201.0,1201.0,2022-01-01 00:00:00,2022-01-01 23:59:40
367312120,60.0,Passenger,301,3.956810631229236,1.0,2022-01-01 00:00:00,2022-01-01 23:59:12
367312940,31.0,Towing,1,1187.0,1187.0,2022-01-01 00:00:03,2022-01-01 23:58:53
367312950,31.0,Towing,1,1106.0,1106.0,2022-01-01 00:01:44,2022-01-01 23:58:51
367313160,70.0,Cargo,1,1237.0,1237.0,2022-01-01 00:00:05,2022-01-01 23:59:45
367313530,31.0,Towing,1,1148.0,1148.0,2022-01-01 00:01:07,2022-01-01 23:59:20
367313760,60.0,Passenger,3,416.0,593.0,2022-01-01 00:00:07,2022-01-01 23:59:27
367314110,31.0,Towing,1,1037.0,1037.0,2022-01-01 00:00:08,2022-01-01 23:59:07
367314350,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:57,2022-01-01 23:59:18
367314360,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:58,2022-01-01 23:59:07
367314370,90.0,Other,1,1202.0,1202.0,2022-01-01 00:00:50,2022-01-01 23:59:08
367314380,31.0,Towing,1,1179.0,1179.0,2022-01-01 00:00:52,2022-01-01 23:59:04
367314440,31.0,Towing,1,1033.0,1033.0,2022-01-01 00:07:24,2022-01-01 23:59:03
367314490,31.0,Towing,1,1251.0,1251.0,2022-01-01 00:00:02,2022-01-01 23:59:22
367314510,31.0,Towing,1,1184.0,1184.0,2022-01-01 00:00:09,2022-01-01 23:59:45
367314520,31.0,Towing,1,1238.0,1238.0,2022-01-01 00:00:09,2022-01-01 23:59:30
367314530,31.0,Towing,1,1406.0,1406.0,2022-01-01 00:00:01,2022-01-01 23:59:57
367314640,31.0,Towing,1,1247.0,1247.0,2022-01-01 00:00:10,2022-01-01 23:59:48
367314830,60.0,Passenger,54,22.666666666666668,1.0,2022-01-01 00:00:01,2022-01-01 23:59:45
367315540,69.0,Passenger,1,1196.0,1196.0,2022-01-01 00:00:53,2022-01-01 23:59:33
367316630,31.0,Towing,1,1206.0,1206.0,2022-01-01 00:01:08,2022-01-01 23:59:14
367316740,90.0,Other,1,1181.0,1181.0,2022-01-01 00:01:06,2022-01-01 23:59:47
367317080,90.0,Other,1,1202.0,1202.0,2022-01-01 00:00:50,2022-01-01 23:58:54
367317270,31.0,Towing,28,42.642857142857146,1.0,2022-01-01 00:01:08,2022-01-01 23:59:28
367317420,37.0,Other,1,1221.0,1221.0,2022-01-01 00:00:01,2022-01-01 23:59:41
367317630,31.0,Towing,1,1220.0,1220.0,2022-01-01 00:00:03,2022-01-01 23:59:43
367318730,60.0,Passenger,2,576.5,576.5,2022-01-01 00:01:08,2022-01-01 23:59:21
367319320,31.0,Towing,77,15.675324675324676,1.0,2022-01-01 00:00:59,2022-01-01 23:59:24
367319430,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:57,2022-01-01 23:59:31
367320160,31.0,Towing,1,1070.0,1070.0,2022-01-01 00:00:02,2022-01-01 23:59:40
367323010,31.0,Towing,1,1237.0,1237.0,2022-01-01 00:00:01,2022-01-01 23:59:12
367323230,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:03,2022-01-01 23:59:12
367324580,60.0,Passenger,500,2.538,1.0,2022-01-01 00:00:06,2022-01-01 23:59:08
367324810,90.0,Other,1,1247.0,1247.0,2022-01-01 00:00:00,2022-01-01 23:59:31
367325010,60.0,Passenger,1,1191.0,1191.0,2022-01-01 00:00:20,2022-01-01 23:59:41
367325130,31.0,Towing,37,27.37837837837838,1.0,2022-01-01 00:00:00,2022-01-01 23:58:27
367325150,60.0,Passenger,1,1190.0,1190.0,2022-01-01 00:00:52,2022-01-01 23:59:22
367325460,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:03,2022-01-01 23:59:34
367325760,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:57,2022-01-01 23:59:35
367326360,30.0,Fishing,1,1229.0,1229.0,2022-01-01 00:00:04,2022-01-01 23:59:44
367327120,60.0,Passenger,1,1246.0,1246.0,2022-01-01 00:00:05,2022-01-01 23:58:55
367327250,30.0,Fishing,1,1327.0,1327.0,2022-01-01 00:00:08,2022-01-01 23:59:39
367327330,60.0,Passenger,42,29.595238095238095,1.0,2022-01-01 00:00:12,2022-01-01 23:59:38
367327540,31.0,Towing,1,1216.0,1216.0,2022-01-01 00:01:06,2022-01-01 23:59:36
367327560,31.0,Towing,1,1177.0,1177.0,2022-01-01 00:01:03,2022-01-01 23:59:34
367328540,31.0,Towing,1,1194.0,1194.0,2022-01-01 00:01:16,2022-01-01 23:59:43
367328780,31.0,Towing,102,12.372549019607844,1.0,2022-01-01 00:00:06,2022-01-01 23:59:08
367328790,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:01,2022-01-01 23:59:10
367329610,37.0,Other,1,1176.0,1176.0,2022-01-01 00:00:59,2022-01-01 23:59:38
367330830,90.0,Other,1,1147.0,1147.0,2022-01-01 00:01:05,2022-01-01 23:59:55
367331110,31.0,Towing,1,1217.0,1217.0,2022-01-01 00:00:54,2022-01-01 23:59:34
367331150,31.0,Towing,1,1219.0,1219.0,2022-01-01 00:00:02,2022-01-01 23:59:32
367331330,30.0,Fishing,1,1238.0,1238.0,2022-01-01 00:00:02,2022-01-01 23:58:52
367331730,90.0,Other,1,1325.0,1325.0,2022-01-01 00:01:00,2022-01-01 23:59:50
367331760,30.0,Fishing,6,206.5,1.0,2022-01-01 00:00:09,2022-01-01 23:59:57
367332910,31.0,Towing,4,303.25,122.0,2022-01-01 00:01:06,2022-01-01 23:59:02
367332930,31.0,Towing,1,1200.0,1200.0,2022-01-01 00:01:04,2022-01-01 23:59:13
367332950,31.0,Towing,1,1168.0,1168.0,2022-01-01 00:00:50,2022-01-01 23:59:50
367334040,37.0,Other,1,1254.0,1254.0,2022-01-01 00:00:04,2022-01-01 23:59:25
367334320,90.0,Other,1,1029.0,1029.0,2022-01-01 00:00:54,2022-01-01 23:59:45
367334360,31.0,Towing,1,1223.0,1223.0,2022-01-01 00:00:11,2022-01-01 23:59:05
367334910,60.0,Passenger,96,13.020833333333334,1.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367335830,31.0,Towing,72,17.26388888888889,1.0,2022-01-01 00:00:05,2022-01-01 23:59:55
367336190,31.0,Towing,2,592.0,592.0,2022-01-01 00:00:57,2022-01-01 23:59:28
367336580,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:06,2022-01-01 23:58:58
367337690,60.0,Passenger,1,1203.0,1203.0,2022-01-01 00:01:04,2022-01-01 23:59:55
367338310,90.0,Other,1,1201.0,1201.0,2022-01-01 00:01:08,2022-01-01 23:59:57
367338430,31.0,Towing,1,1190.0,1190.0,2022-01-01 00:00:02,2022-01-01 23:59:54
367339560,90.0,Other,1,1178.0,1178.0,2022-01-01 00:00:00,2022-01-01 23:59:50
367340130,31.0,Towing,1,1227.0,1227.0,2022-01-01 00:00:00,2022-01-01 23:58:50
367340440,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:58,2022-01-01 23:59:18
367340460,31.0,Towing,1,1201.0,1201.0,2022-01-01 00:00:03,2022-01-01 23:59:23
367340990,70.0,Cargo,670,1.680597014925373,1.0,2022-01-01 00:00:32,2022-01-01 23:59:43
367341010,70.0,Cargo,62,20.387096774193548,1.0,2022-01-01 00:00:06,2022-01-01 23:59:06
367341190,31.0,Towing,8,158.75,2.5,2022-01-01 00:00:08,2022-01-01 23:59:27
367342230,60.0,Passenger,113,11.070796460176991,1.0,2022-01-01 00:00:03,2022-01-01 23:59:12
367343230,31.0,Towing,1,1171.0,1171.0,2022-01-01 00:01:07,2022-01-01 23:59:15
367343420,31.0,Towing,1,1231.0,1231.0,2022-01-01 00:00:00,2022-01-01 23:59:18
367343430,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:03,2022-01-01 23:59:34
367344920,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:57,2022-01-01 23:59:07
367346750,30.0,Fishing,1,1227.0,1227.0,2022-01-01 00:00:07,2022-01-01 23:59:57
367347130,60.0,Passenger,402,3.2039800995024876,1.0,2022-01-01 00:00:05,2022-01-01 23:59:10
367347150,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:58,2022-01-01 23:59:47
367348960,90.0,Other,1,1131.0,1131.0,2022-01-01 00:00:57,2022-01-01 23:59:38
367349170,31.0,Towing,1,1256.0,1256.0,2022-01-01 00:00:06,2022-01-01 23:59:16
367349430,31.0,Towing,1,1241.0,1241.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367349450,60.0,Passenger,44,28.75,1.0,2022-01-01 00:00:03,2022-01-01 23:59:24
367349770,31.0,Towing,2,551.5,551.5,2022-01-01 00:00:07,2022-01-01 23:59:46
367350060,30.0,Fishing,1,1248.0,1248.0,2022-01-01 00:00:00,2022-01-01 23:59:50
367350170,31.0,Towing,1,1222.0,1222.0,2022-01-01 00:00:02,2022-01-01 23:59:31
367350190,31.0,Towing,1,1175.0,1175.0,2022-01-01 00:01:08,2022-01-01 23:58:49
367352240,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:01:06,2022-01-01 23:59:34
367352630,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:58,2022-01-01 23:59:14
367352890,31.0,Towing,1,1115.0,1115.0,2022-01-01 00:00:02,2022-01-01 23:58:53
367353070,80.0,Other,1,1230.0,1230.0,2022-01-01 00:00:00,2022-01-01 23:59:51
367353090,80.0,Other,578,1.8823529411764706,1.0,2022-01-01 00:02:17,2022-01-01 23:59:46
367354000,30.0,Fishing,1,1238.0,1238.0,2022-01-01 00:00:04,2022-01-01 23:59:33
367354540,31.0,Towing,23,52.130434782608695,1.0,2022-01-01 00:00:00,2022-01-01 23:59:30
367356580,31.0,Towing,1,1146.0,1146.0,2022-01-01 00:00:59,2022-01-01 23:58:49
367357150,31.0,Towing,1,1194.0,1194.0,2022-01-01 00:00:58,2022-01-01 23:58:51
367358340,31.0,Towing,1,1221.0,1221.0,2022-01-01 00:00:03,2022-01-01 23:59:33
367359790,60.0,Passenger,1,1147.0,1147.0,2022-01-01 00:00:54,2022-01-01 23:59:32
367359930,80.0,Other,1,1223.0,1223.0,2022-01-01 00:00:03,2022-01-01 23:58:52
367360260,60.0,Passenger,1,1071.0,1071.0,2022-01-01 00:01:51,2022-01-01 23:58:51
367362010,31.0,Towing,944,1.0603813559322033,1.0,2022-01-01 00:00:15,2022-01-01 23:59:44
367362460,31.0,Towing,1,1196.0,1196.0,2022-01-01 00:00:54,2022-01-01 23:59:44
367362960,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:50,2022-01-01 23:59:39
367364280,31.0,Towing,1,1120.0,1120.0,2022-01-01 00:00:58,2022-01-01 23:59:38
367364440,31.0,Towing,1,1181.0,1181.0,2022-01-01 00:00:49,2022-01-01 23:59:28
367365210,31.0,Towing,1,1178.0,1178.0,2022-01-01 00:01:04,2022-01-01 23:59:55
367365310,31.0,Towing,1,1239.0,1239.0,2022-01-01 00:00:07,2022-01-01 23:58:47
367365380,31.0,Towing,2,625.0,625.0,2022-01-01 00:00:01,2022-01-01 23:59:50
367366340,31.0,Towing,1,1228.0,1228.0,2022-01-01 00:00:02,2022-01-01 23:59:11
367367390,31.0,Towing,1,1231.0,1231.0,2022-01-01 00:01:00,2022-01-01 23:59:29
367367530,31.0,Towing,1,1218.0,1218.0,2022-01-01 00:00:01,2022-01-01 23:59:00
367368460,31.0,Towing,10,116.4,1.0,2022-01-01 00:00:54,2022-01-01 23:59:13
367368480,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367368820,31.0,Towing,1,1243.0,1243.0,2022-01-01 00:00:04,2022-01-01 23:59:36
367368850,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:01:15,2022-01-01 23:59:34
367368880,30.0,Fishing,1,1268.0,1268.0,2022-01-01 00:00:06,2022-01-01 23:59:45
367369060,31.0,Towing,1,1186.0,1186.0,2022-01-01 00:00:00,2022-01-01 23:59:08
367369550,31.0,Towing,1,1204.0,1204.0,2022-01-01 00:00:00,2022-01-01 23:59:30
367369720,31.0,Towing,25,50.4,1.0,2022-01-01 00:00:10,2022-01-01 23:59:00
367369920,31.0,Towing,1,1116.0,1116.0,2022-01-01 00:00:58,2022-01-01 23:59:44
367369940,31.0,Towing,1,1114.0,1114.0,2022-01-01 00:00:53,2022-01-01 23:58:58
367370160,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:59,2022-01-01 23:59:40
367370780,31.0,Towing,44,27.34090909090909,1.0,2022-01-01 00:01:09,2022-01-01 23:59:20
367371250,30.0,Fishing,1,1213.0,1213.0,2022-01-01 00:00:14,2022-01-01 23:59:33
367371510,31.0,Towing,3,401.0,439.0,2022-01-01 00:00:00,2022-01-01 23:59:41
367371810,31.0,Towing,1,1068.0,1068.0,2022-01-01 00:00:04,2022-01-01 23:58:44
367371850,31.0,Towing,1,1250.0,1250.0,2022-01-01 00:00:05,2022-01-01 23:59:55
367372810,60.0,Passenger,292,4.140410958904109,1.0,2022-01-01 00:00:57,2022-01-01 23:58:55
367373000,37.0,Other,1,1184.0,1184.0,2022-01-01 00:00:54,2022-01-01 23:59:24
367373550,37.0,Other,1077,1.0,1.0,2022-01-01 00:00:03,2022-01-01 23:59:53
367373630,31.0,Towing,5,250.0,323.0,2022-01-01 00:00:02,2022-01-01 23:59:13
367373660,31.0,Towing,1,1249.0,1249.0,2022-01-01 00:00:09,2022-01-01 23:59:19
367374630,31.0,Towing,1,1225.0,1225.0,2022-01-01 00:00:03,2022-01-01 23:59:13
367374990,31.0,Towing,2,611.0,611.0,2022-01-01 00:00:01,2022-01-01 23:58:50
367375620,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:52,2022-01-01 23:59:23
367375730,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:01:05,2022-01-01 23:59:25
367376340,31.0,Towing,1,1224.0,1224.0,2022-01-01 00:00:04,2022-01-01 23:59:54
367376370,31.0,Towing,1,1246.0,1246.0,2022-01-01 00:00:02,2022-01-01 23:59:42
367376440,31.0,Towing,1,1229.0,1229.0,2022-01-01 00:00:00,2022-01-01 23:59:40
367376530,90.0,Other,1,1174.0,1174.0,2022-01-01 00:00:59,2022-01-01 23:58:49
367376640,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:05,2022-01-01 23:59:36
367377380,60.0,Passenger,1,1213.0,1213.0,2022-01-01 00:00:06,2022-01-01 23:59:17
367378120,31.0,Towing,4,300.25,178.5,2022-01-01 00:00:01,2022-01-01 23:59:14
367378170,31.0,Towing,1,1221.0,1221.0,2022-01-01 00:00:03,2022-01-01 23:59:43
367379190,31.0,Towing,1,1214.0,1214.0,2022-01-01 00:00:01,2022-01-01 23:59:31
367379290,31.0,Towing,1,1154.0,1154.0,2022-01-01 00:00:00,2022-01-01 23:59:29
367379540,31.0,Towing,1,1197.0,1197.0,2022-01-01 00:00:58,2022-01-01 23:59:27
367379660,31.0,Towing,1,1249.0,1249.0,2022-01-01 00:00:16,2022-01-01 23:59:36
367379670,31.0,Towing,1,1253.0,1253.0,2022-01-01 00:00:09,2022-01-01 23:59:49
367379810,31.0,Towing,1,1202.0,1202.0,2022-01-01 00:00:54,2022-01-01 23:59:35
367380280,31.0,Towing,1,1212.0,1212.0,2022-01-01 00:00:02,2022-01-01 23:59:01
367380840,31.0,Towing,1,1087.0,1087.0,2022-01-01 00:01:05,2022-01-01 23:59:42
367380940,37.0,Other,1,1203.0,1203.0,2022-01-01 00:00:09,2022-01-01 23:59:00
367381000,80.0,Other,1181,1.0237087214225233,1.0,2022-01-01 00:00:02,2022-01-01 23:59:16
367381320,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:58,2022-01-01 23:59:44
367381610,60.0,Passenger,1,1072.0,1072.0,2022-01-01 00:00:02,2022-01-01 23:59:16
367382920,31.0,Towing,19,58.78947368421053,6.0,2022-01-01 00:01:01,2022-01-01 23:58:51
367383660,31.0,Towing,1,1148.0,1148.0,2022-01-01 00:00:58,2022-01-01 23:59:28
367384410,37.0,Other,1,1209.0,1209.0,2022-01-01 00:00:50,2022-01-01 23:58:59
367384780,31.0,Towing,18,73.5,1.0,2022-01-01 00:01:00,2022-01-01 23:59:38
367385690,31.0,Towing,1,1248.0,1248.0,2022-01-01 00:00:04,2022-01-01 23:59:53
367385760,31.0,Towing,1,1234.0,1234.0,2022-01-01 00:00:15,2022-01-01 23:59:55
367386570,31.0,Towing,1,1213.0,1213.0,2022-01-01 00:00:59,2022-01-01 23:58:59
367386890,60.0,Passenger,1,1203.0,1203.0,2022-01-01 00:00:00,2022-01-01 23:59:10
367387060,60.0,Passenger,114,10.701754385964913,1.0,2022-01-01 00:01:06,2022-01-01 23:59:07
367387230,90.0,Other,1,1272.0,1272.0,2022-01-01 00:00:05,2022-01-01 23:59:46
367387860,31.0,Towing,1,1203.0,1203.0,2022-01-01 00:00:59,2022-01-01 23:59:54
367387930,90.0,Other,1,1210.0,1210.0,2022-01-01 00:00:00,2022-01-01 23:59:51
367388450,31.0,Towing,1,1224.0,1224.0,2022-01-01 00:00:01,2022-01-01 23:59:10
367388680,31.0,Towing,1,1198.0,1198.0,2022-01-01 00:00:52,2022-01-01 23:59:32
367389230,60.0,Passenger,6,208.33333333333334,29.5,2022-01-01 00:00:01,2022-01-01 23:58:52
367389450,31.0,Towing,2,608.0,608.0,2022-01-01 00:00:01,2022-01-01 23:59:02
367389530,31.0,Towing,1,1210.0,1210.0,2022-01-01 00:00:02,2022-01-01 23:59:31
367389540,31.0,Towing,1,1149.0,1149.0,2022-01-01 00:00:01,2022-01-01 23:59:51
367389840,70.0,Cargo,1,1252.0,1252.0,2022-01-01 00:00:01,2022-01-01 23:59:43
367390380,30.0,Fishing,1,1232.0,1232.0,2022-01-01 00:00:07,2022-01-01 23:59:57
367390720,60.0,Passenger,325,3.5815384615384613,1.0,2022-01-01 00:00:03,2022-01-01 23:59:34
367390740,90.0,Other,1,1240.0,1240.0,2022-01-01 00:00:00,2022-01-01 23:59:10
367391930,31.0,Towing,1,1079.0,1079.0,2022-01-01 00:00:58,2022-01-01 23:59:00
367392020,31.0,Towing,1,1168.0,1168.0,2022-01-01 00:00:03,2022-01-01 23:58:33
367393650,31.0,Towing,1,1205.0,1205.0,2022-01-01 00:01:06,2022-01-01 23:59:24
367393830,31.0,Towing,1,1246.0,1246.0,2022-01-01 00:00:00,2022-01-01 23:59:51
367394780,60.0,Passenger,1,1238.0,1238.0,2022-01-01 00:00:06,2022-01-01 23:59:45
367394940,31.0,Towing,1,1211.0,1211.0,2022-01-01 00:00:01,2022-01-01 23:59:10
